Psalter,Psalter Book,Psalm,Version,Meter,Canto,CantoID,Paragraph,StanzaQuartrain,LineIndent,LineNum,VerseNum,SpanText
1650 Psalter,Book 2 (Psalm 42-72),45,Second,"6,6,8,6",Ps. 45:13-17 II,4,17,17,N,67,16,And in all places of the earth
1650 Psalter,Book 2 (Psalm 42-72),45,Second,"6,6,8,6",Ps. 45:13-17 II,4,17,17,Y,68,16,them noble princes make.
1650 Psalter,Book 2 (Psalm 42-72),45,Second,"6,6,8,6",Ps. 45:13-17 II,4,17,18,N,69,17,I will shew forth thy name
1650 Psalter,Book 2 (Psalm 42-72),45,Second,"6,6,8,6",Ps. 45:13-17 II,4,17,18,Y,70,17,to generations all:
1650 Psalter,Book 2 (Psalm 42-72),45,Second,"6,6,8,6",Ps. 45:13-17 II,4,17,18,N,71,17,Therefore the people evermore
1650 Psalter,Book 2 (Psalm 42-72),45,Second,"6,6,8,6",Ps. 45:13-17 II,4,17,18,Y,72,17,to thee give praises shall.
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,1,1,N,1,1,"God is our refuge and our strength,"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,1,1,Y,2,1,in straits a present aid;
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,1,1,N,3,2,"Therefore, although the earth remove,"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,1,1,Y,4,2,we will not be afraid:
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,1,2,N,5,2,Though hills amidst the seas be cast;
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,1,2,Y,6,3,"Though waters roaring make,"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,1,2,N,7,3,"And troubled be; yea, though the hills,"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,1,2,Y,8,3,by swelling seas do shake.
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,2,3,N,9,4,"A river is, whose streams do glad"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,2,3,Y,10,4,the city of our God;
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,2,3,N,11,4,"The holy place, wherein the Lord"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,2,3,Y,12,4,most high hath his abode.
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,2,4,N,13,5,God in the midst of her doth dwell;
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,2,4,Y,14,5,nothing shall her remove:
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,2,4,N,15,5,"The Lord to her an helper will,"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:1-5,1,2,4,Y,16,5,"and that right early, prove."
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:6-7,2,3,5,N,17,6,"The heathen rag'd tumultuously,"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:6-7,2,3,5,Y,18,6,the kingdoms moved were:
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:6-7,2,3,5,N,19,6,"The Lord God uttered his voice,"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:6-7,2,3,5,Y,20,6,the earth did melt for fear.
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:6-7,2,3,6,N,21,7,The Lord of hosts upon our side
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:6-7,2,3,6,Y,22,7,doth constantly remain:
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:6-7,2,3,6,N,23,7,"The God of Jacob's our refuge,"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:6-7,2,3,6,Y,24,7,us safely to maintain.
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,4,7,N,25,8,"Come, and behold what wondrous works"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,4,7,Y,26,8,have by the Lord been wrought;
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,4,7,N,27,8,"Come, see what desolations"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,4,7,Y,28,8,he on the earth hath brought.
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,4,8,N,29,9,Unto the ends of all the earth
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,4,8,Y,30,9,wars into peace he turns:
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,4,8,N,31,9,"The bow he breaks, the spear he cuts,"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,4,8,Y,32,9,in fire the chariot burns.
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,5,9,N,33,10,"Be still, and know that I am God;"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,5,9,Y,34,10,among the heathen I
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,5,9,N,35,10,Will be exalted; I on earth
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,5,9,Y,36,10,will be exalted high.
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,5,10,N,37,11,"Our God, who is the Lord of hosts,"
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,5,10,Y,38,11,is still upon our side;
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,5,10,N,39,11,The God of Jacob our refuge
1650 Psalter,Book 2 (Psalm 42-72),46,First,"8,6,8,6",Ps. 46:8-11,3,5,10,Y,40,11,for ever will abide.
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,1,1,N,1,1,"All people, clap your hands; to God"
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,1,1,Y,2,1,with voice of triumph shout:
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,1,1,N,3,2,"For dreadful is the Lord most high,"
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,1,1,Y,4,2,great King the earth throughout.
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,1,2,N,5,3,The heathen people under us
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,1,2,Y,6,3,he surely shall subdue;
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,1,2,N,7,3,And he shall make the nations
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,1,2,Y,8,3,under our feet to bow.
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,2,3,N,9,4,The lot of our inheritance
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,2,3,Y,10,4,"chuse out for us shall he,"
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,2,3,N,11,4,"Of Jacob, whom he loved well,"
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,2,3,Y,12,4,ev'n the excellency.
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,2,4,N,13,5,"God is with shouts gone up, the Lord"
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,2,4,Y,14,5,with trumpets sounding high.
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,2,4,N,15,6,"Sing praise to God, sing praise, sing praise,"
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:1-6,1,2,4,Y,16,6,praise to our King sing ye.
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,3,5,N,17,7,For God is King of all the earth;
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,3,5,Y,18,7,with knowledge praise express.
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,3,5,N,19,8,God rules the nations: God sits on
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,3,5,Y,20,8,his throne of holiness.
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,3,6,N,21,9,The princes of the people are
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,3,6,Y,22,9,assembled willingly;
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,3,6,N,23,9,Ev'n of the God of Abraham
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,3,6,Y,24,9,they who the people be.
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,4,7,N,25,9,For why? the shields that do defend
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,4,7,Y,26,9,the earth are only his:
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,4,7,N,27,9,"They to the Lord belong; yea, he"
1650 Psalter,Book 2 (Psalm 42-72),47,First,"8,6,8,6",Ps. 47:7-9,2,4,7,Y,28,9,exalted greatly is.
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,1,1,N,1,1,"Great is the Lord, and greatly he"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,1,1,Y,2,1,"is to be praised still,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,1,1,N,3,1,"Within the city of our God,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,1,1,Y,4,1,upon his holy hill.
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,1,2,N,5,2,"Mount Sion stands most beautiful,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,1,2,Y,6,2,the joy of all the land;
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,1,2,N,7,2,The city of the mighty King
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,1,2,Y,8,2,on her north side doth stand.
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,2,3,N,9,3,The Lord within her palaces
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,2,3,Y,10,3,is for a refuge known.
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,2,3,N,11,4,"For, lo, the kings that gather'd were"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,2,3,Y,12,4,"together, by have gone."
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,2,4,N,13,5,"But when they did behold the same,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,2,4,Y,14,5,"they, wond'ring, would not stay;"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,2,4,N,15,5,"But, being troubled at the sight,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,2,4,Y,16,5,they thence did haste away.
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,3,5,N,17,6,Great terror there took hold on them;
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,3,5,Y,18,6,they were possess'd with fear;
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,3,5,N,19,6,"Their grief came like a woman's pain,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:1-6,1,3,5,Y,20,6,when she a child doth bear.
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,3,6,N,21,7,Thou Tarshish ships with east wind break'st:
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,3,6,Y,22,8,"As we have heard it told,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,3,6,N,23,8,"So, in the city of the Lord,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,3,6,Y,24,8,our eyes did it behold;
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,4,7,N,25,8,"In our God's city, which his hand"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,4,7,Y,26,8,for ever stablish will.
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,4,7,N,27,9,"We of thy loving-kindness thought,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,4,7,Y,28,9,"Lord, in thy temple still."
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,4,8,N,29,10,"O Lord, according to thy name,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,4,8,Y,30,10,through all the earth's thy praise;
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,4,8,N,31,10,"And thy right hand, O Lord, is full"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:7-10,2,4,8,Y,32,10,of righteousness always.
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,5,9,N,33,11,"Because thy judgments are made known,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,5,9,Y,34,11,let Sion mount rejoice;
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,5,9,N,35,11,Of Judah let the daughters all
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,5,9,Y,36,11,send forth a cheerful voice.
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,5,10,N,37,12,"Walk about Sion, and go round;"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,5,10,Y,38,12,the high tow'rs thereof tell:
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,5,10,N,39,13,"Consider ye her palaces,"
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,5,10,Y,40,13,and mark her bulwarks well;
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,6,11,N,41,13,That ye may tell posterity.
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,6,11,Y,42,14,For this God doth abide
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,6,11,N,43,14,Our God for evermore; he will
1650 Psalter,Book 2 (Psalm 42-72),48,First,"8,6,8,6",Ps. 48:11-14,3,6,11,Y,44,14,ev'n unto death us guide.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,1,1,N,1,1,"Hear this, all people, and give ear,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,1,1,Y,2,1,all in the world that dwell;
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,1,1,N,3,2,"Both low and high, both rich and poor."
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,1,1,Y,4,3,My mouth shall wisdom tell:
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,1,2,N,5,3,My heart shall knowledge meditate.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,1,2,Y,6,4,I will incline mine ear
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,1,2,N,7,4,"To parables, and on the harp"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,1,2,Y,8,4,my sayings dark declare.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,2,3,N,9,5,"Amidst those days that evil be,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,2,3,Y,10,5,"why should I, fearing, doubt?"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,2,3,N,11,5,When of my heels th' iniquity
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:1-5,1,2,3,Y,12,5,shall compass me about.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,2,4,N,13,6,Whoe'er they be that in their wealth
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,2,4,Y,14,6,"their confidence do pitch,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,2,4,N,15,6,"And boast themselves, because they are"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,2,4,Y,16,6,become exceeding rich:
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,3,5,N,17,7,Yet none of these his brother can
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,3,5,Y,18,7,redeem by any way;
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,3,5,N,19,7,Nor can he unto God for him
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,3,5,Y,20,7,"sufficient ransom pay,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,3,6,N,21,8,"(Their soul's redemption precious is,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,3,6,Y,22,8,"and it can never be,)"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,3,6,N,23,9,"That still he should for ever live,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,3,6,Y,24,9,and not corruption see.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,4,7,N,25,10,"For why? he seeth that wise men die,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,4,7,Y,26,10,and brutish fools also
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,4,7,N,27,10,"Do perish; and their wealth, when dead,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,4,7,Y,28,10,to others they let go.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,4,8,N,29,11,"Their inward thought is, that their house"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,4,8,Y,30,11,and dwelling-places shall
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,4,8,N,31,11,Stand through all ages; they their lands
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:6-11,2,4,8,Y,32,11,by their own names do call.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,5,9,N,33,12,But yet in honour shall not man
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,5,9,Y,34,12,abide continually;
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,5,9,N,35,12,"But passing hence, may be compar'd"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,5,9,Y,36,12,unto the beasts that die.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,5,10,N,37,13,Thus brutish folly plainly is
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,5,10,Y,38,13,their wisdom and their way;
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,5,10,N,39,13,Yet their posterity approve
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,5,10,Y,40,13,what they do fondly say.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,6,11,N,41,14,"Like sheep they in the grave are laid,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,6,11,Y,42,14,and death shall them devour;
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,6,11,N,43,14,And in the morning upright men
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,6,11,Y,44,14,shall over them have pow'r:
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,6,12,N,45,14,Their beauty from their dwelling shall
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,6,12,Y,46,14,consume within the grave.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,6,12,N,47,15,"But from hell's hand God will me free,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:12-15,3,6,12,Y,48,15,for he shall me receive.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,7,13,N,49,16,Be thou not then afraid when one
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,7,13,Y,50,16,"enriched thou dost see,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,7,13,N,51,16,Nor when the glory of his house
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,7,13,Y,52,16,advanced is on high:
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,7,14,N,53,17,For he shall carry nothing hence
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,7,14,Y,54,17,when death his days doth end;
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,7,14,N,55,17,Nor shall his glory after him
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,7,14,Y,56,17,into the grave descend.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,8,15,N,57,18,Although he his own soul did bless
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,8,15,Y,58,18,whilst he on earth did live;
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,8,15,N,59,18,"(And when thou to thyself dost well,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,8,15,Y,60,18,men will thee praises give;)
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,8,16,N,61,19,"He to his fathers' race shall go,"
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,8,16,Y,62,19,they never shall see light.
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,8,16,N,63,20,Man honour'd wanting knowledge is
1650 Psalter,Book 2 (Psalm 42-72),49,First,"8,6,8,6",Ps. 49:16-20,4,8,16,Y,64,20,like beasts that perish quite.
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:1-2 I,1,1,1,N,1,1,"The mighty God, the Lord,"
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:1-2 I,1,1,1,Y,2,1,"hath spoken, and did call"
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:1-2 I,1,1,1,N,3,1,"The earth, from rising of the sun,"
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:1-2 I,1,1,1,Y,4,1,to where he hath his fall.
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:1-2 I,1,1,2,N,5,2,"From out of Sion hill,"
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:1-2 I,1,1,2,Y,6,2,which of excellency
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:1-2 I,1,1,2,N,7,2,"And beauty the perfection is,"
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:1-2 I,1,1,2,Y,8,2,God shined gloriously.
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:3-6 I,2,2,3,N,9,3,"Our God shall surely come,"
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:3-6 I,2,2,3,Y,10,3,keep silence shall not he:
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:3-6 I,2,2,3,N,11,3,"Before him fire shall waste, great storms"
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:3-6 I,2,2,3,Y,12,3,shall round about him be.
1650 Psalter,Book 2 (Psalm 42-72),50,First,"6,6,8,6",Ps. 50:3-6 I,2,2,4,N,13,4,Unto the heavens clear
